title,opponent,abbreviation,sport,date,year,location,stadium,latitude,longitude,score,notes,identifier,original collection,digital collection,publisher,rights,rightsstatement,format-original,format,display_template,type,duration,filename,id number,disc number,youtubeid,object_location,image_small,image_thumb,cdm_url,objectid
"University of Idaho vs. University of Oregon (Football), 10/26/1946",University of Oregon,UOre,Football,1946-10-26,1946,"Moscow, ID",Neale Stadium,46.726113,-117.015671,13 - 26 (L),,UG64-UOre1946-1_88,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:44:14,UG64-UOre1946-1_88.avi,1_88,88,IVUAaxiFHNo,https://youtu.be/IVUAaxiFHNo,https://img.youtube.com/vi/IVUAaxiFHNo/sddefault.jpg,https://img.youtube.com/vi/IVUAaxiFHNo/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/156,vandalvideo156
"University of Idaho vs. University of Oregon (Football), 10/19/1968",University of Oregon,UOre,Football,1968-10-19,1968,"Eugene, OR",Autzen Stadium,44.058333,-123.068611,8 - 23 (L),Disc 2,UG64-UOre1968-1_94,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:20:22,UG64-UOre1968-1_94.avi,1_94,94,c-YD5x_s3bI,https://youtu.be/c-YD5x_s3bI,https://img.youtube.com/vi/c-YD5x_s3bI/sddefault.jpg,https://img.youtube.com/vi/c-YD5x_s3bI/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/157,vandalvideo157
"University of Idaho vs. University of the Pacific (Football), 10/28/1972",University of the Pacific,UPac,Football,1972-10-28,1972,"Moscow, ID",Idaho Stadium,46.726113,-117.015671,7 - 22 (L),,UG64-UPac1972-1_98,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:34:25,UG64-UPac1972-1_98.avi,1_98,98,ZKpXn7qSaIk,https://youtu.be/ZKpXn7qSaIk,https://img.youtube.com/vi/ZKpXn7qSaIk/sddefault.jpg,https://img.youtube.com/vi/ZKpXn7qSaIk/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/158,vandalvideo158
"University of Idaho vs. University of the Pacific (Football), 10/28/1972",University of the Pacific,UPac,Football,1972-10-28,1972,"Moscow, ID",Idaho Stadium,46.726113,-117.015671,7 - 22 (L),,UG64-UPac1972-1_100,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:14:46,UG64-UPac1972-1_100.avi,1_100,100,mHcaxoShZZQ,https://youtu.be/mHcaxoShZZQ,https://img.youtube.com/vi/mHcaxoShZZQ/sddefault.jpg,https://img.youtube.com/vi/mHcaxoShZZQ/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/159,vandalvideo159
"University of Idaho vs. University of the Pacific (Football), 09/17/1977",University of the Pacific,UPac,Football,1977-09-17,1977,"Moscow, ID",Kibbie Dome,46.726113,-117.015671,21 - 31 (L),,UG64-UPac1977-1_101,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:21:15,UG64-UPac1977-1_101.avi,1_101,101,TCzCFuwXvUg,https://youtu.be/TCzCFuwXvUg,https://img.youtube.com/vi/TCzCFuwXvUg/sddefault.jpg,https://img.youtube.com/vi/TCzCFuwXvUg/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/160,vandalvideo160
"University of Idaho vs. Boise State University (Football), 11/18/1995",Boise State University,"Boise, IDSt",Football,1995-11-18,1995,"Moscow, ID",Kibbie Dome,46.726113,-117.015671,33 - 13 (W),Idaho-Boise State: offense only; assorted Idaho practices,"UG64-Boise, IDSt1995-1_28",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,3:04:06,"UG64-Boise, IDSt1995-1_28.avi",1_28,28,yDU6sw6xyRc,https://youtu.be/yDU6sw6xyRc,https://img.youtube.com/vi/yDU6sw6xyRc/sddefault.jpg,https://img.youtube.com/vi/yDU6sw6xyRc/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/161,vandalvideo161
"University of Idaho vs. Boise State University (Football), 11/22/1997",Boise State University,"Boise, IDSt",Football,1997-11-22,1997,"Moscow, ID",Kibbie Dome,46.726113,-117.015671,23 - 30 (L),Wide version,"UG64-Boise, IDSt1997-1_30",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,2:11:37,"UG64-Boise, IDSt1997-1_30.avi",1_30,30,fd47I9gI1WI,https://youtu.be/fd47I9gI1WI,https://img.youtube.com/vi/fd47I9gI1WI/sddefault.jpg,https://img.youtube.com/vi/fd47I9gI1WI/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/162,vandalvideo162
"University of Idaho vs. Boise State University (Football), 11/22/1997",Boise State University,"Boise, IDSt",Football,1997-11-22,1997,"Moscow, ID",Kibbie Dome,46.726113,-117.015671,23 - 30 (L),End zone version,"UG64-Boise, IDSt1997-1_29",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:57:03,"UG64-Boise, IDSt1997-1_29.avi",1_29,29,ZXkMHrWgfrw,https://youtu.be/ZXkMHrWgfrw,https://img.youtube.com/vi/ZXkMHrWgfrw/sddefault.jpg,https://img.youtube.com/vi/ZXkMHrWgfrw/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/163,vandalvideo163
University of Idaho Football highlights 1995,University of Idaho football highlights,Uidaho,Football,1995-11-18,1995,"Moscow, ID",Neale Stadium,46.726813,-117.015671,Varies,,"UG64-Boise, IDSt1995-1_28",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,3:04:06,"UG64-Boise, IDSt1995-1_28.avi",,28,EZ769396l9w,https://youtu.be/EZ769396l9w,https://img.youtube.com/vi/EZ769396l9w/sddefault.jpg,https://img.youtube.com/vi/EZ769396l9w/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/164,vandalvideo164
"Idaho vs Farragut Navy (Football), 10/13/1945",Farragut Navy,FN,Football,1945-10-13,1945,"Moscow, ID",Neale Stadium,46.726713,-117.015671,7-18 (L),,UG64-Faragut194.avi,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/finda,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:35:02,UG64-Faragut194.avi,163,163,Jxb8jtGBd9U,https://youtu.be/Jxb8jtGBd9U,https://img.youtube.com/vi/Jxb8jtGBd9U/sddefault.jpg,https://img.youtube.com/vi/Jxb8jtGBd9U/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/165,vandalvideo165
"Idaho vs Idaho State University (Football), 09/02/1962",Idaho State University,IDST,Football,1962-09-02,1962,"Moscow, ID",Neale Stadium,46.726913,-117.015671,9-6 (W),,UG64-ISU1962.avi,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/finda,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:27:47,UG64-ISU1962.avi,162,162,Q4lOky1lMWs,https://youtu.be/Q4lOky1lMWs,https://img.youtube.com/vi/Q4lOky1lMWs/sddefault.jpg,https://img.youtube.com/vi/Q4lOky1lMWs/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/166,vandalvideo166
